INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
3469	5	0	1220	1230	1240	1280	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3470	75	0	1227	1237	1247	1257	1267	1277	1287	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3471	75	0	1227	1237	1247	1257	1267	1277	1287	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3479	75	0	1227	1237	1247	1257	1267	1277	1287	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3480	5	0	1220	1230	1240	1280	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3481	5	0	1220	1230	1240	1280	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3489	5	0	1220	1230	1240	1280	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3490	25	0	1222	1232	1242	1252	1272	1282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3491	25	0	1222	1232	1242	1252	1272	1282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3492	25	0	1222	1232	1242	1252	1272	1282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3499	25	0	1222	1232	1242	1252	1272	1282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3500	18	1	681	661	621	36	25	601	611	412	512	56	68	-1	-1	-1	-1	-1	-1	-1	-1	-1
3501	22	1	682	662	622	37	26	602	612	422	522	57	69	-1	-1	-1	-1	-1	-1	-1	-1	-1
3502	26	1	683	663	623	38	27	603	613	432	532	58	70	-1	-1	-1	-1	-1	-1	-1	-1	-1
3503	32	1	684	664	624	39	28	604	614	442	542	59	71	-1	-1	-1	-1	-1	-1	-1	-1	-1
3504	41	1	685	665	625	40	29	605	615	452	552	60	72	-1	-1	-1	-1	-1	-1	-1	-1	-1
3505	66	1	686	666	626	41	30	606	616	462	562	61	73	-1	-1	-1	-1	-1	-1	-1	-1	-1
3506	107	1	687	667	627	42	31	607	617	472	572	62	74	-1	-1	-1	-1	-1	-1	-1	-1	-1
3507	166	1	688	668	628	43	32	608	618	482	582	63	75	-1	-1	-1	-1	-1	-1	-1	-1	-1
3508	247	1	689	669	629	44	33	609	492	592	64	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3509	354	1	689	669	629	10035	34	10601	499	599	65	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3510	18	1	681	630	412	512	1367	1377	1387	1688	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3511	22	1	682	631	422	522	1368	1378	1388	1689	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3512	26	1	683	632	432	532	1369	1379	1389	1690	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3513	32	1	684	633	442	542	1370	1380	1390	1691	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3514	41	1	685	634	452	552	1371	1381	1391	1692	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3515	66	1	686	635	462	562	1372	1382	1392	1693	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3516	107	1	687	636	472	572	1373	1383	1393	1694	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3517	166	1	688	637	482	582	1374	1384	1394	1695	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3518	247	1	689	638	492	592	1375	1385	1395	1696	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3519	354	1	689	639	499	599	1376	1386	1396	1697	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3520	18	1	681	661	621	36	25	601	611	412	512	56	68	-1	-1	-1	-1	-1	-1	-1	-1	-1
3521	22	1	682	662	622	37	26	602	612	422	522	57	69	-1	-1	-1	-1	-1	-1	-1	-1	-1
3522	26	1	683	663	623	38	27	603	613	432	532	58	70	-1	-1	-1	-1	-1	-1	-1	-1	-1
3523	32	1	684	664	624	39	28	604	614	442	542	59	71	-1	-1	-1	-1	-1	-1	-1	-1	-1
3524	41	1	685	665	625	40	29	605	615	452	552	60	72	-1	-1	-1	-1	-1	-1	-1	-1	-1
3525	66	1	686	666	626	41	30	606	616	462	562	61	73	-1	-1	-1	-1	-1	-1	-1	-1	-1
3526	107	1	687	667	627	42	31	607	617	472	572	62	74	-1	-1	-1	-1	-1	-1	-1	-1	-1
3527	166	1	688	668	628	43	32	608	618	482	582	63	75	-1	-1	-1	-1	-1	-1	-1	-1	-1
3528	247	1	689	669	629	44	33	609	492	592	64	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3529	354	1	689	669	629	10035	34	10601	499	599	65	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3530	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3531	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3532	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3533	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3534	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3535	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3536	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3537	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3538	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3539	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3540	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3541	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3542	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3543	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3544	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3545	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3546	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3547	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3548	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3549	0	0	680	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3640	4	0	25	409	509	56	68	601	36	621	661	681	1664	2013	2035	2057	-1	-1	-1	-1	-1	-1
3641	5	0	26	419	519	57	69	602	37	622	662	682	1665	2014	2036	2058	-1	-1	-1	-1	-1	-1
3642	6	0	27	429	529	58	70	603	38	623	663	683	1666	2015	2037	2059	15007	-1	-1	-1	-1	-1
3643	8	0	28	439	539	59	71	604	39	624	664	684	1667	2016	2038	2060	15008	-1	-1	-1	-1	-1
3644	10	0	29	449	549	60	72	605	40	625	665	685	1668	2017	2039	2061	15009	-1	-1	-1	-1	-1
3645	16	0	30	459	559	61	73	606	41	626	666	686	1669	2018	2040	2062	15010	-1	-1	-1	-1	-1
3646	26	0	31	469	569	62	74	607	42	627	667	687	1670	2019	2041	2063	15011	-1	-1	-1	-1	-1
3647	41	0	32	479	579	63	75	608	43	628	668	688	1671	2020	2042	2064	15012	-1	-1	-1	-1	-1
3648	61	0	33	489	589	64	76	609	44	629	669	689	1672	2021	2043	2065	15013	-1	-1	-1	-1	-1
3649	88	0	34	499	599	65	77	10601	10035	629	669	689	1673	2022	2044	2066	15014	-1	-1	-1	-1	-1
3650	18	1	692	1573	1301	1583	1442	509	11269	2024	2046	2068	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3651	22	1	692	1574	1302	1584	1443	519	1897	11270	2025	2047	2069	-1	-1	-1	-1	-1	-1	-1	-1	-1
3652	26	1	693	1575	1303	1585	1444	529	1898	11271	2026	2048	2070	15025	-1	-1	-1	-1	-1	-1	-1	-1
3653	32	1	694	1576	1304	1586	1445	539	1899	11272	2027	2049	2071	15026	-1	-1	-1	-1	-1	-1	-1	-1
3654	41	1	695	1577	1305	1587	1446	549	1900	11273	2028	2050	2072	15027	-1	-1	-1	-1	-1	-1	-1	-1
3655	66	1	696	1578	1306	1588	1447	559	1901	11274	2029	2051	2073	15028	-1	-1	-1	-1	-1	-1	-1	-1
3656	107	1	697	1579	1307	1589	1448	569	1902	11275	2030	2052	2074	15029	-1	-1	-1	-1	-1	-1	-1	-1
3657	166	1	698	1580	1308	1590	1449	579	1903	11276	2031	2053	2075	15030	-1	-1	-1	-1	-1	-1	-1	-1
3658	247	1	699	1581	1309	1591	1450	589	1904	11277	2032	2054	2076	15031	15077	-1	-1	-1	-1	-1	-1	-1
3659	354	1	699	1582	1310	1592	1451	599	11278	2033	2055	2077	15032	15077	-1	-1	-1	-1	-1	-1	-1	-1
3660	4	0	25	409	509	56	68	601	611	36	621	661	681	864	1332	1333	2013	2035	2057	-1	-1	-1
3661	5	0	26	419	519	57	69	602	612	37	622	662	682	865	1332	1333	2014	2036	2058	-1	-1	-1
3662	6	0	27	429	529	58	70	603	613	38	623	663	683	866	1332	1333	2015	2037	2059	15007	-1	-1
3663	8	0	28	439	539	59	71	604	614	39	624	664	684	867	1332	1333	2016	2038	2060	15008	-1	-1
3664	10	0	29	449	549	60	72	605	615	40	625	665	685	868	1332	1333	2017	2039	2061	15009	-1	-1
3665	16	0	30	459	559	61	73	606	616	41	626	666	686	869	1332	1333	2018	2040	2062	15010	-1	-1
3666	26	0	31	469	569	62	74	607	617	42	627	667	687	870	1332	1333	2019	2041	2063	15011	-1	-1
3667	41	0	32	479	579	63	75	608	618	43	628	668	688	871	1332	1333	2020	2042	2064	15012	-1	-1
3668	61	0	33	489	589	64	76	609	44	629	669	689	872	1332	1333	2021	2043	2065	15013	-1	-1	-1
3669	88	0	34	499	599	65	77	10601	10035	629	669	689	873	1332	1333	2022	2044	2066	15014	-1	-1	-1
3670	18	1	874	692	700	1442	509	1547	1548	2024	2046	2068	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3671	22	1	875	692	700	1443	519	1547	1548	1897	2025	2047	2069	-1	-1	-1	-1	-1	-1	-1	-1	-1
3672	26	1	876	693	700	1444	529	1547	1548	1898	2026	2048	2070	15025	-1	-1	-1	-1	-1	-1	-1	-1
3673	32	1	877	694	701	1445	539	1547	1548	1899	2027	2049	2071	15026	-1	-1	-1	-1	-1	-1	-1	-1
3674	41	1	878	695	702	1446	549	1547	1548	1900	2028	2050	2072	15027	-1	-1	-1	-1	-1	-1	-1	-1
3675	66	1	879	696	703	1447	559	1547	1548	1901	2029	2051	2073	15028	-1	-1	-1	-1	-1	-1	-1	-1
3676	107	1	880	697	704	1448	569	1547	1548	1902	2030	2052	2074	15029	-1	-1	-1	-1	-1	-1	-1	-1
3677	166	1	881	698	705	1449	579	1547	1548	1903	2031	2053	2075	15030	15078	-1	-1	-1	-1	-1	-1	-1
3678	247	1	882	699	706	1450	589	1547	1548	1904	2032	2054	2076	15031	15078	-1	-1	-1	-1	-1	-1	-1
3679	354	1	883	699	707	1451	599	1547	1548	2033	2055	2077	15032	15078	-1	-1	-1	-1	-1	-1	-1	-1
3680	1	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3681	2	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3682	17	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3683	23	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3684	28	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3685	34	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3686	39	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3687	45	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3688	50	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3689	56	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3690	1	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3691	2	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3692	17	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3693	23	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3694	28	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3695	34	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3696	39	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3697	45	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3698	50	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3699	56	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3700	1	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3701	2	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3702	17	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3703	23	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3704	28	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3705	34	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3706	39	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3707	45	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3708	50	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3709	56	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3710	1	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3711	2	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3712	17	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3713	23	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3714	28	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3715	34	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3716	39	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3717	45	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3718	50	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3719	56	0	1817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3720	1	1	1818	1816	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3721	2	1	1818	1816	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3722	5	1	1818	1816	15065	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3723	7	1	1818	1816	15066	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3724	9	1	1819	1816	15067	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3725	12	1	1820	1816	15068	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3726	14	1	1821	1816	15069	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3727	16	1	1822	1816	15070	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3728	18	1	1823	1816	15071	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3729	21	1	9121	1816	15072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3780	4	0	25	409	509	56	68	601	36	621	661	681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3781	5	0	26	419	519	57	69	602	37	622	662	682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3782	6	0	27	429	529	58	70	603	38	623	663	683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3783	8	0	28	439	539	59	71	604	39	624	664	684	1593	-1	-1	-1	-1	-1	-1	-1	-1	-1
3784	10	0	29	449	549	60	72	605	40	625	665	685	1594	-1	-1	-1	-1	-1	-1	-1	-1	-1
3785	16	0	30	459	559	61	73	606	41	626	666	686	1595	-1	-1	-1	-1	-1	-1	-1	-1	-1
3786	26	0	31	469	569	62	74	607	42	627	667	687	1596	-1	-1	-1	-1	-1	-1	-1	-1	-1
3787	41	0	32	479	579	63	75	608	43	628	668	688	1597	-1	-1	-1	-1	-1	-1	-1	-1	-1
3788	61	0	33	489	589	64	76	609	44	629	669	689	1598	-1	-1	-1	-1	-1	-1	-1	-1	-1
3789	88	0	34	499	599	65	77	10601	10035	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
3790	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3791	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3792	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3793	2	0	1607	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3794	2	0	1608	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3795	2	0	1609	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3796	2	0	1610	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3797	2	0	1611	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3798	2	0	1612	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3799	2	0	1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3800	4	0	25	409	509	56	68	601	36	621	661	681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3801	5	0	26	419	519	57	69	602	37	622	662	682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3802	6	0	27	429	529	58	70	603	38	623	663	683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3803	8	0	28	439	539	59	71	604	39	624	664	684	1656	1614	-1	-1	-1	-1	-1	-1	-1	-1
3804	10	0	29	449	549	60	72	605	40	625	665	685	1657	1615	-1	-1	-1	-1	-1	-1	-1	-1
3805	16	0	30	459	559	61	73	606	41	626	666	686	1658	1616	-1	-1	-1	-1	-1	-1	-1	-1
3806	26	0	31	469	569	62	74	607	42	627	667	687	1659	1617	-1	-1	-1	-1	-1	-1	-1	-1
3807	41	0	32	479	579	63	75	608	43	628	668	688	1660	1618	-1	-1	-1	-1	-1	-1	-1	-1
3808	61	0	33	489	589	64	76	609	44	629	669	689	1661	1619	-1	-1	-1	-1	-1	-1	-1	-1
3809	88	0	34	499	599	65	77	10601	10035	629	669	689	1662	1620	-1	-1	-1	-1	-1	-1	-1	-1
3810	18	1	692	1862	1442	509	11292	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3811	22	1	692	1863	1443	519	11294	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3812	26	1	692	1864	1444	529	11295	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3813	32	1	693	1865	1445	539	1642	1740	1899	11297	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3814	41	1	694	1866	1446	549	1643	1741	1900	11298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3815	66	1	695	1867	1447	559	1644	1742	1901	11304	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3816	107	1	696	1868	1448	569	1645	1743	1902	11311	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3817	166	1	697	1869	1449	579	1646	1744	1903	11316	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3818	247	1	698	1870	1450	589	1647	1745	1904	11320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3819	354	1	699	1871	1451	599	1648	1746	11321	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3830	26	1	682	26	424	524	2	81	1424	612	37	622	662	1737	622	622	1909	1929	11295	-1	-1	-1
3831	41	1	684	28	444	544	4	83	1426	614	39	624	664	1738	624	624	1910	1930	11298	-1	-1	-1
3832	84	1	686	30	464	564	6	85	1428	616	41	626	666	1739	626	626	1911	1931	11307	-1	-1	-1
3833	5	0	682	662	622	37	26	602	612	419	519	2	81	622	622	-1	-1	-1	-1	-1	-1	-1
3834	8	0	684	664	624	39	28	604	614	439	539	4	83	624	624	-1	-1	-1	-1	-1	-1	-1
3835	16	0	686	666	626	41	30	606	616	459	559	6	85	626	626	-1	-1	-1	-1	-1	-1	-1
3836	5	0	682	662	622	37	26	602	612	419	519	2	81	622	622	-1	-1	-1	-1	-1	-1	-1
3837	8	0	684	664	624	39	28	604	614	439	539	4	83	624	624	-1	-1	-1	-1	-1	-1	-1
3838	16	0	686	666	626	41	30	606	616	459	559	6	85	626	626	-1	-1	-1	-1	-1	-1	-1
3839	5	0	682	662	622	37	26	602	612	419	519	2	81	622	622	-1	-1	-1	-1	-1	-1	-1
3840	8	0	684	664	624	39	28	604	614	439	539	4	83	624	624	-1	-1	-1	-1	-1	-1	-1
3841	16	0	686	666	626	41	30	606	616	459	559	6	85	626	626	-1	-1	-1	-1	-1	-1	-1
3842	5	0	682	662	622	37	26	602	612	419	519	2	81	622	622	-1	-1	-1	-1	-1	-1	-1
3843	8	0	684	664	624	39	28	604	614	439	539	4	83	624	624	-1	-1	-1	-1	-1	-1	-1
3844	16	0	686	666	626	41	30	606	616	459	559	6	85	626	626	-1	-1	-1	-1	-1	-1	-1
3845	100	0	1844	1845	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3846	100	0	1844	1845	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3847	100	0	1844	1845	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3848	100	0	1844	1845	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3850	4	0	25	409	509	56	68	601	36	621	661	681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3851	5	0	26	419	519	57	69	602	37	622	662	682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3852	6	0	27	429	529	58	70	603	38	623	663	683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3853	8	0	28	439	539	59	71	604	39	624	664	684	1593	-1	-1	-1	-1	-1	-1	-1	-1	-1
3854	10	0	29	449	549	60	72	605	40	625	665	685	1594	-1	-1	-1	-1	-1	-1	-1	-1	-1
3855	16	0	30	459	559	61	73	606	41	626	666	686	1595	-1	-1	-1	-1	-1	-1	-1	-1	-1
3856	26	0	31	469	569	62	74	607	42	627	667	687	1596	-1	-1	-1	-1	-1	-1	-1	-1	-1
3857	41	0	32	479	579	63	75	608	43	628	668	688	1597	-1	-1	-1	-1	-1	-1	-1	-1	-1
3858	61	0	33	489	589	64	76	609	44	629	669	689	1598	-1	-1	-1	-1	-1	-1	-1	-1	-1
3859	88	0	34	499	599	65	77	10601	10035	629	669	689	1599	-1	-1	-1	-1	-1	-1	-1	-1	-1
3860	4	0	25	409	509	56	68	601	36	621	661	681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3861	5	0	26	419	519	57	69	602	37	622	662	682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3862	6	0	27	429	529	58	70	603	38	623	663	683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3863	8	0	28	439	539	59	71	604	39	624	664	684	1593	-1	-1	-1	-1	-1	-1	-1	-1	-1
