INT	INT
10135	20108102
10136	20108103
10137	20108104
10138	20108105
10139	20108106
10140	20108107
10141	20108108
10142	20108109
10143	20108110
10144	20108111
10145	20108112
10146	20108113
10147	20108114
10148	20108115
10149	20108116
10150	20108117
10151	20108118
10152	20108119
10153	20108120
10154	20108121
10155	20108122
10156	20108123
10157	20108124
10158	20108125
10159	20108126
10160	20108127
10161	20108128
10162	20108129
10163	20108130
10164	20108131
10165	20108132
10166	20108133
10167	20108134
10168	20108135
10169	20108136
10170	20108137
10171	20108138
10172	20108139
10173	20108140
10174	20108141
10175	20108142
10176	20108143
10177	20108144
10178	20108145
10179	20108146
10180	20108147
10181	20108148
10182	20108149
10183	20108150
10184	20108151
10185	20108152
10186	20108153
10187	20108154
10188	20108155
10189	20108156
10190	20108157
10191	20108158
10192	20108159
10193	20108160
10194	20108161
10195	20108162
10196	20108163
10197	20108164
10198	20108165
10199	20108166
10200	20108167
10201	20108168
10202	20108169
10203	20108170
10204	20108171
10205	20108172
10206	20108173
10207	20108174
10208	20108175
10209	20108176
10210	20108177
10211	20108178
10212	20108179
10213	20108180
10214	20109001
10215	20109002
10216	20109003
10217	20109004
10218	20109005
10219	20109006
10220	20109007
10221	20109008
10222	20109009
10223	20109010
10224	20301001
10225	20301002
10226	20301003
10227	20307001
10228	20307101
10229	20307102
10230	20307103
10231	20307104
10232	20307105
10233	20307106
10234	20307107
10235	20307108
10236	20307109
10237	20307110
10238	20307111
10239	20307112
10240	20307113
10241	20307114
10242	20307115
10243	20307116
10244	20307117
10245	20307118
10246	20307119
10247	20307120
10248	20308001
10249	20308002
10250	20308003
10251	20308004
10252	20308005
10253	20308006
10254	20308007
10255	20308008
10256	20308009
10257	20308010
10258	20308011
10259	20308012
10260	20308013
10261	20308014
10262	20308015
10263	20308016
10264	20308017
10265	20308018
10266	20308019
10267	20308020
10268	20308021
10269	20308022
10270	20308023
10271	20308024
10272	20308025
10273	20308026
10274	20308027
10275	20308028
10276	20308029
10277	20308030
10278	20308031
10279	20308032
10280	20308033
10281	20308034
10282	20308035
10283	20308036
10284	20308037
10285	20308038
10286	20308039
10287	20308040
10288	20308041
10289	20308042
10290	20308043
10291	20308044
10292	20308045
10293	20308046
10294	20308047
10295	20308048
10296	20308049
10297	20308050
10298	20308051
10299	20308052
10300	20308053
10301	20308054
10302	20308055
10303	20308056
10304	20308057
10305	20308058
10306	20308059
10307	20308060
10308	20308061
10309	20308062
10310	20308063
10311	20308064
10312	20308065
10313	20308066
10314	20308067
10315	20308068
10316	20308069
10317	20308070
10318	20308071
10319	20308072
10320	20308073
10321	20308074
10322	20308075
10323	20308076
10324	20308077
10325	20308078
10326	20308079
10327	20308080
10328	20308081
10329	20308082
10330	20308083
10331	20308084
10332	20308085
10333	20308086
10334	20308087
10335	20308088
10336	20308089
10337	20308090
10338	20308091
10339	20308092
10340	20308093
10341	20308094
10342	20308095
10343	20308096
10344	20308097
10345	20308098
10346	20308099
10347	20308100
10348	20308101
10349	20308102
10350	20308103
10351	20308104
10352	20308105
10353	20308106
10354	20308107
10355	20308108
10356	20308109
10357	20308110
10358	20308111
10359	20308112
10360	20308113
10361	20308114
10362	20308115
10363	20308116
10364	20308117
10365	20308118
10366	20308119
10367	20308120
10368	20308121
10369	20308122
10370	20308123
10371	20308124
10372	20308125
10373	20308126
10374	20308127
10375	20308128
10376	20308129
10377	20308130
10378	20308131
10379	20308132
10380	20308133
10381	20308134
10382	20308135
10383	20308136
10384	20308137
10385	20308138
10386	20308139
10387	20308140
10388	20308141
10389	20308142
10390	20308143
10391	20308144
10392	20308145
10393	20308146
10394	20308147
10395	20308148
10396	20308149
10397	20308150
10398	20308151
10399	20308152
10400	20308153
10401	20308154
10402	20308155
10403	20308156
10404	20308157
10405	20308158
10406	20308159
10407	20308160
10408	20500000
10409	20500001
10410	20500002
10411	20500003
10412	20500004
10413	20500005
10414	20500006
10415	20500007
10416	20500008
10417	20501000
10418	20501001
10419	20501002
10420	20501003
10421	20501004
10422	20501005
10423	20501006
10424	20501007
10425	20501008
10426	20502000
10427	20502001
10428	20502002
10429	20502003
10430	20502004
10431	20502005
10432	20502006
10433	20502007
10434	20502008
10435	20502009
10436	30101001
10437	30101002
10438	30101003
10439	30101004
10440	30101005
10441	30101006
10442	30101007
10443	30101008
10444	30101009
10445	30101010
10446	30101011
10447	30101012
10448	30101013
10449	30101014
10450	30101015
10451	30101016
10452	30101017
10453	30101018
10454	30101019
10455	30101020
10456	30101021
10457	30101022
10458	30101023
10459	30101024
10460	30101031
10461	30101032
10462	30101033
10463	30101034
10464	30101035
10465	30101036
10466	30101037
10467	30101038
10468	30101039
10469	30101040
10470	30101041
10471	30101042
10472	30101043
10473	30101044
10474	30101045
10475	30101046
10476	30101047
10477	30101048
10478	30101049
10479	30101050
10480	30101051
10481	30101052
10482	30101053
10483	30101054
10484	30101055
10485	30101056
10486	30101057
10487	30101058
10488	30101059
10489	30101060
10490	30101061
10491	30101062
10492	30101063
10493	30101064
10494	30101065
10495	30101066
10496	30101067
10497	30101068
10498	30101069
10499	30101070
10500	30101071
10501	30101072
10502	30101073
10503	30101074
10504	30101075
10505	30101076
10506	30101077
10507	30101078
10508	30101079
10509	30101080
10510	30101081
10511	30101082
10512	30101083
10513	30101084
10514	30101085
10515	30101086
10516	30101087
10517	30101088
10518	30101089
10519	30101090
10520	30102001
10521	30102002
10522	30102003
10523	30102004
10524	30102005
10525	30102006
10526	30102007
10527	30102008
10528	30102009
10529	30102010
10530	30102011
10531	30102012
10532	30102013
10533	30102014
10534	30102015
10535	30102016
10536	30102017
10537	30102018
10538	30102019
10539	30102020
10540	30102021
10541	30102022
10542	30102023
10543	30102024
10544	30102025
10545	30102026
10546	30102027
10547	30102028
10548	30102029
10549	30102030
10550	30103001
10551	30103002
10552	30103003
10553	30103004
10554	30103005
10555	30103006
10556	30103007
10557	30103008
10558	30103009
10559	30103010
10560	30103011
10561	30103012
10562	30103013
10563	30103014
10564	30103015
10565	30103016
10566	30103017
10567	30103018
10568	30103019
10569	30103020
10570	30103021
10571	30103022
10572	30103023
10573	30103024
10574	30103025
10575	30103026
10576	30103027
10577	30103028
10578	30103029
10579	30103030
10580	30103031
10581	30103032
10582	30103033
10583	30103034
10584	30103035
10585	30103036
10586	30103037
10587	30300001
10588	30300002
10589	30300003
10590	30300004
10591	30300005
10592	30300006
10593	30300007
10594	30300008
10595	30300009
10596	30300010
10597	30300011
10598	30300012
10599	30300013
10600	30300014
10601	30300015
10602	30300016
10603	30300017
10604	30300018
10605	30300019
10606	30300020
10607	30300021
10608	30300022
10609	30300023
10610	30300024
10611	30300025
10612	30300026
10613	30300027
10614	30300028
10615	30300029
10616	30300030
10617	30300031
10618	30300032
10619	30300033
10620	30300034
10621	30300035
10622	30300036
10623	30300037
10624	30300038
10625	30300039
10626	30300040
10627	30300041
10628	30300042
10629	30300043
10630	30300044
10631	30300045
10632	30300046
10633	30300047
10634	30300048
10635	30300049
10636	30300050
10637	30300051
10638	30300052
10639	30300053
10640	30300054
10641	30300055
10642	30300056
10643	30300057
10644	30300058
10645	30300059
10646	30300060
10647	30301001
10648	30301002
10649	30301003
10650	30301004
10651	30301005
10652	30301006
10653	30301007
10654	30301008
10655	30301009
10656	30301010
10657	30301011
10658	30301012
10659	30301013
10660	30301014
10661	30301015
10662	30301016
10663	30301017
10664	30301018
10665	30301019
10666	30301020
10667	30301021
10668	30301022
10669	30301023
10670	30301024
10671	30301025
10672	30301026
10673	30301027
10674	30301028
10675	30301029
10676	30301030
10677	30301031
10678	30301032
10679	30301033
10680	30301034
10681	30301035
10682	30301036
10683	30301037
10684	30301038
10685	30301039
10686	30301040
10687	30301041
10688	30301042
10689	30301043
10690	30301044
10691	30301045
10692	30301046
10693	30301047
10694	30301048
10695	30301049
10696	30301050
10697	30301051
10698	30301052
10699	30301053
10700	30301054
10701	30301055
10702	30301056
10703	30301057
10704	30301058
10705	30301059
10706	30301060
10707	30301061
10708	30301062
10709	30301063
10710	30301064
10711	30301065
10712	30301066
10713	30301067
10714	30301068
10715	30301069
10716	30301070
10717	30301071
10718	30301072
10719	30301073
10720	30301074
10721	30301075
10722	30301076
10723	30301077
10724	30301078
10725	30301079
10726	30301080
10727	30301081
10728	30301082
10729	30301083
10730	30301084
10731	30301085
10732	30301086
10733	30301087
10734	30301088
10735	30301089
10736	30301090
10737	30301091
10738	30301092
10739	30301093
10740	30301094
10741	30301095
10742	30301096
10743	30301097
10744	30301098
10745	30301099
10746	30301100
10747	30301101
10748	30301102
10749	30301103
10750	30301104
10751	30301105
10752	30301106
10753	30301107
10754	30301108
10755	30301109
10756	30301110
10757	30301111
10758	30301112
10759	30301113
10760	30301114
10761	30301115
10762	30301116
10763	30301117
10764	30301118
10765	30301119
10766	30301120
10767	30301121
10768	30301122
10769	30301123
10770	30301124
10771	30301125
10772	30301126
10773	30301127
10774	30301128
10775	30301129
10776	30301130
10777	30301131
10778	30301132
10779	30301133
10780	30301134
10781	30301135
10782	30301136
10783	30301137
10784	30301138
10785	30301139
10786	30301140
10787	30301141
10788	30301142
10789	30301143
10790	30301144
10791	30301145
10792	30301146
10793	30301147
10794	30301148
10795	30301149
10796	30301150
10797	30302001
10798	30302002
10799	30302003
10800	30302004
10801	30302005
10802	30302006
10803	30302007
10804	30302008
10805	30302009
10806	30302010
10807	30302011
10808	30302012
10809	30302013
10810	30302014
10811	30302015
10812	30302016
10813	30302017
10814	30302018
10815	30302019
10816	30302020
10817	30302021
10818	30302022
10819	30302023
10820	30302024
10821	30302025
10822	30302026
10823	30302027
10824	30302028
10825	30302029
10826	30302030
10827	30302031
10828	30302032
10829	30302033
10830	30302034
10831	30302035
10832	30302036
10833	30302037
10834	30302038
10835	30302039
10836	30302040
10837	30302041
10838	30302042
10839	30302043
10840	30302044
10841	30302045
10842	30302046
10843	30302047
10844	30302048
10845	30302049
10846	30302050
10847	30302051
10848	30302052
10849	30302053
10850	30302054
10851	30302055
10852	30302056
10853	30302057
10854	30302058
10855	30302059
10856	30302060
10857	30302061
10858	30302062
10859	30302063
10860	30302064
10861	30302065
10862	30302066
10863	30302067
10864	30302068
10865	30302069
10866	30302070
10867	30302071
10868	30302072
10869	30302073
10870	30302074
10871	30302075
10872	30302076
10873	30302077
10874	30302078
10875	30302079
10876	30302080
10877	30302081
10878	30302082
10879	30302083
10880	30302084
10881	30302085
10882	30302086
10883	30302087
10884	30302088
10885	30302089
10886	30302090
10887	30302091
10888	30302092
10889	30302093
10890	30302094
10891	30302095
10892	30302096
10893	30302097
10894	30302098
10895	30302099
10896	30302100
10897	30302101
10898	30302102
10899	30302103
10900	30302104
10901	30302105
10902	30302106
10903	30302107
10904	30302108
10905	30303001
10906	30303002
10907	30303003
10908	30303004
10909	30303005
10910	30303006
10911	30303007
10912	30303008
10913	30303009
10914	30303010
10915	30303011
10916	30303012
10917	30303013
10918	30303014
10919	30303015
10920	30303016
10921	30303017
10922	30303018
10923	30303019
10924	30303020
10925	30303021
10926	30303022
10927	30303023
10928	30303024
10929	30303025
10930	30303026
10931	30303027
10932	30303028
10933	30303029
10934	30303030
10935	30303031
10936	30303032
10937	30303033
10938	30303034
10939	30303035
10940	30303036
10941	30303037
10942	30303038
10943	30303039
10944	30303040
10945	30303041
10946	30303042
10947	30303043
10948	30303044
10949	30303045
10950	30303046
10951	30303047
10952	30303048
10953	30303049
10954	30303050
10955	30303051
10956	30303052
10957	30303053
10958	30303054
10959	30303055
10960	30303056
10961	30303057
10962	30303058
10963	30303059
10964	30303060
10965	30303061
10966	30303062
10967	30304001
10968	30304002
10969	30304003
10970	30304004
10971	30304005
10972	30304006
10973	30304007
10974	30304008
10975	30304009
10976	30304010
10977	30304011
10978	30304012
10979	30304013
10980	30304014
10981	30304015
10982	30304016
10983	30304017
10984	30304018
10985	30304019
10986	30304020
10987	30304021
10988	30304022
10989	30304030
10990	30304031
10991	30304032
10992	30304033
10993	30304034
10994	30304035
10995	30304036
10996	30304037
10997	30304038
10998	30304039
10999	30304040
11000	30304041
11001	30304042
11002	30304043
11003	30304044
11004	30304045
11005	30304046
11006	30304047
11007	30304048
11008	30304049
11009	30304050
11010	30304051
11011	30304052
11012	30304053
11013	30304054
11014	30304055
11015	30304056
11016	30304057
11017	30304058
11018	30304059
11019	30304060
11020	30304061
11021	30304062
11022	30307001
11023	30307002
11024	30307003
11025	30307004
11026	30307005
11027	30307006
11028	30307007
11029	30307008
11030	30307009
11031	30307010
11032	30307011
11033	30307012
11034	30307013
11035	30307014
11036	30307015
11037	30307016
11038	30307017
11039	30307018
11040	30307019
11041	30307020
11042	30307021
11043	30307022
11044	30307023
11045	30307024
11046	30307025
11047	30307026
11048	30307027
11049	30307028
11050	30307029
11051	30307030
11052	30307031
11053	30307032
11054	30307033
11055	30307034
11056	30307035
11057	30307036
11058	30307037
11059	30307038
11060	30307039
11061	30307040
11062	30307041
11063	30307042
11064	30307043
11065	30307044
11066	30307045
11067	30307046
11068	30307047
11069	30307048
11070	30307049
11071	30307050
11072	30307051
11073	30307052
11074	30307053
11075	30307054
11076	30307055
11077	30307056
11078	30307057
11079	30307058
11080	30307059
11081	30307060
11082	30307061
11083	30307062
11084	30307063
11085	30307064
11086	30307065
11087	30307066
11088	30307067
11089	30307068
11090	30307069
11091	30307070
11092	30307071
11093	30307072
11094	30307073
11095	30307074
11096	30307075
11097	30307076
11098	30307077
11099	30307078
11100	30307079
11101	30307080
11102	30307081
11103	30307082
11104	30307083
11105	30307084
11106	30307085
11107	30307086
11108	30307087
11109	30307088
11110	30307089
11111	30307090
11112	30307091
11113	30307092
11114	30307093
11115	30307094
11116	30307095
11117	30307096
11118	30307097
11119	30307098
11120	30307099
11121	30307100
11122	30307101
11123	30307102
11124	30307103
11125	30307104
11126	30307105
11127	30307106
11128	30307107
11129	30307108
11130	30307109
11131	30307110
11132	30307111
11133	30307112
11134	30307113
11135	30307114
11136	30307115
11137	30307116
11138	30307117
11139	30307118
11140	30307119
11141	30307120
11142	30307121
11143	30307122
11144	30307123
11145	30307124
11146	30307125
11147	30307126
11148	30307127
11149	30307128
11150	30307129
11151	30307130
11152	30307131
11153	30307132
11154	30307133
11155	30307134
11156	30307135
11157	30307136
11158	30307137
11159	30307138
11160	30307139
11161	30307140
11162	30307141
11163	30307142
11164	30307143
11165	30307144
11166	30307145
11167	30307146
11168	30307147
11169	30307148
11170	30307149
11171	30307150
11172	30307151
11173	30307152
11174	30307153
11175	30307154
11176	30307155
11177	30307156
11178	30307157
11179	30307158
11180	30307159
11181	30307160
11182	30307161
11183	30307162
11184	30308002
11185	30308003
11186	30308004
11187	30308005
11188	30308006
11189	30308007
11190	30308008
11191	30308009
11192	30308010
11193	30308011
11194	30308012
11195	30308013
11196	30308014
11197	30308015
11198	30308016
11199	30308017
11200	30308018
11201	30308019
11202	30308022
11203	30309001
11204	30402001
11205	30402002
11206	30402003
11207	30402004
11208	30402005
11209	30402006
11210	30402007
11211	30402008
11212	30402009
11213	30402010
11214	30402011
11215	30402012
11216	30402013
11217	30402014
11218	30402015
11219	30402016
11220	30402017
11221	30402018
11222	30402019
11223	30402020
11224	30402021
11225	30402022
11226	30402023
11227	30402024
11228	30402025
11229	30402026
11230	30402027
11231	30402028
11232	30402029
11233	30402030
11234	30402031
11235	30402032
11236	30402033
11237	30402034
11238	30402035
11239	30402036
11240	30402037
11241	30402038
11242	30402039
11243	30402040
11244	30402041
11245	30402042
11246	30402043
11247	30402044
11248	30402045
11249	30402046
11250	30402047
11251	30402048
11252	30402049
11253	30402050
11254	30402051
11255	30402052
11256	30402053
11257	30402054
11258	30402055
11259	30402056
11260	30402057
11261	30402058
11262	30402059
11263	30402060
11264	30402061
11265	30402062
11266	30402063
11267	30402064
11268	30402065
11269	30402066
11270	30402067
11271	30402068
11272	30402069
11273	30402070
11274	30402071
11275	30402072
11276	30402073
11277	30402074
11278	30402075
11279	30402076
11280	30402077
11281	30402078
11282	30402079
11283	30402080
11284	30402081
11285	30402082
11286	30402083
11287	30402084
11288	30402085
11289	30402086
11290	30503011
11291	30503012
11292	30606001
11293	30606002
11294	30606003
11295	30606004
11296	30606005
11297	30606006
11298	30606007
11299	30606008
11300	30606009
11301	30606010
11302	30606011
11303	30606012
11304	30606013
11305	30606014
11306	30606015
11307	30606016
11308	30606017
11309	30606018
11310	30606019
11311	30606020
11312	30606021
11313	30606022
11314	30900004
11315	30900005
11316	30900006
11317	30900007
11318	30900008
11319	30900009
11320	30900010
11321	30900011
11322	30900012
11323	30900013
11324	30900014
11325	30900015
11326	30900016
11327	50101001
11328	50101002
11329	50102001
11330	50102002
11331	50102003
11332	50102004
11333	50103001
11334	50104002
11335	50111001
11336	50111002
11337	50112001
11338	50112002
11339	50112003
11340	50112004
11341	50113001
11342	50113002
11343	50113003
11344	50113004
11345	50113005
11346	50114001
11347	50201001
11348	50201002
11349	50202001
11350	50202002
11351	50202003
11352	50202004
11353	50203001
11354	50204002
11355	50211001
11356	50211002
11357	50212001
11358	50212002
11359	50212003
11360	50212004
11361	50213001
11362	50213002
11363	50213003
11364	50213004
11365	50213005
11366	50214001
11367	50301001
11368	50301002
11369	50302001
11370	50302002
11371	50302003
11372	50302004
11373	50303001
11374	50304002
11375	50311001
11376	50311002
11377	50312001
11378	50312002
11379	50312003
11380	50312004
11381	50313001
11382	50313002
11383	50313003
11384	50313004
11385	50313005
11386	50314001
11387	50401001
11388	50401002
11389	50402001
11390	50402002
11391	50402003
11392	50402004
11393	50403001
11394	50404002
11395	50411001
11396	50411002
11397	50412001
11398	50412002
11399	50412003
11400	50412004
11401	50413001
11402	50413002
11403	50413003
11404	50413004
11405	50413005
11406	50414001
11407	50501001
11408	50501002
11409	50502001
11410	50502002
11411	50502003
11412	50502004
11413	50503001
11414	50504002
11415	50511001
11416	50511002
11417	50512001
11418	50512002
11419	50512003
11420	50512004
11421	50513001
11422	50513002
11423	50513003
11424	50513004
11425	50513005
11426	50514001
11427	50601001
11428	50601002
11429	50602001
11430	50602002
11431	50602003
11432	50602004
11433	50603001
11434	50604002
11435	50611001
11436	50611002
11437	50612001
11438	50612002
11439	50612003
11440	50612004
11441	50613001
11442	50613002
11443	50613003
11444	50613004
11445	50613005
11446	50614001
11447	50701001
11448	50701002
11449	50702001
11450	50702002
11451	50702003
11452	50702004
11453	50703001
11454	50704002
11455	50711001
11456	50711002
11457	50712001
11458	50712002
11459	50712003
11460	50712004
11461	50713001
11462	50713002
11463	50713003
11464	50713004
11465	50713005
11466	50714001
11467	50801001
11468	50801002
11469	50802001
11470	50802002
11471	50802003
11472	50802004
11473	50803001
11474	50804002
11475	50811001
11476	50811002
11477	50812001
11478	50812002
11479	50812003
11480	50812004
11481	50813001
11482	50813002
11483	50813003
11484	50813004
11485	50813005
11486	50814001
11487	50901001
11488	50901002
11489	50902001
11490	50902002
11491	50902003
11492	50902004
11493	50903001
11494	50904002
11495	50911001
11496	50911002
11497	50912001
11498	50912002
11499	50912003
11500	50912004
11501	50913001
11502	50913002
11503	50913003
11504	50913004
11505	50913005
11506	50914001
