INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10431130	1	4	31	130	0	384	1	-1	-1	张飞之盘龙梅花戟	50	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2700	10800	175	3	3	-1	-1	Spear2_4	枪棒类	1313	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	108	-1	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431131	1	4	31	131	0	384	1	-1	-1	曹操之盘龙梅花戟	41	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	1860	7440	164	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431132	1	4	31	132	0	384	1	-1	-1	曹操之盘龙梅花戟	42	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	1940	7760	165	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	92	-1	92	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431133	1	4	31	133	0	384	1	-1	-1	曹操之盘龙梅花戟	43	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2020	8080	166	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	94	-1	94	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431134	1	4	31	134	0	384	1	-1	-1	曹操之盘龙梅花戟	44	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2100	8400	167	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	96	-1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431135	1	4	31	135	0	384	1	-1	-1	曹操之盘龙梅花戟	45	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2180	8720	169	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	98	-1	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431136	1	4	31	136	0	384	1	-1	-1	曹操之盘龙梅花戟	46	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2260	9040	170	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	100	-1	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431137	1	4	31	137	0	384	1	-1	-1	曹操之盘龙梅花戟	47	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2340	9360	171	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	102	-1	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431138	1	4	31	138	0	384	1	-1	-1	曹操之盘龙梅花戟	48	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2420	9680	172	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	104	-1	104	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431139	1	4	31	139	0	384	1	-1	-1	曹操之盘龙梅花戟	49	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2500	10000	174	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	106	-1	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431140	1	4	31	140	0	384	1	-1	-1	曹操之盘龙梅花戟	50	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2700	10800	175	3	3	-1	-1	Spear2_4	枪棒类	1314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	108	-1	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431141	1	4	31	141	0	384	1	-1	-1	韩信之盘龙梅花戟	41	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	1860	7440	164	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	6	8	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431142	1	4	31	142	0	384	1	-1	-1	韩信之盘龙梅花戟	42	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	1940	7760	165	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	7	8	-1	-1	-1	-1	-1	-1	-1	-1	92	-1	92	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431143	1	4	31	143	0	384	1	-1	-1	韩信之盘龙梅花戟	43	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2020	8080	166	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	6	9	-1	-1	-1	-1	-1	-1	-1	-1	94	-1	94	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431144	1	4	31	144	0	384	1	-1	-1	韩信之盘龙梅花戟	44	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2100	8400	167	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	6	11	-1	-1	-1	-1	-1	-1	-1	-1	96	-1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431145	1	4	31	145	0	384	1	-1	-1	韩信之盘龙梅花戟	45	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2180	8720	169	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	8	4	-1	-1	-1	-1	-1	-1	-1	-1	98	-1	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431146	1	4	31	146	0	384	1	-1	-1	韩信之盘龙梅花戟	46	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2260	9040	170	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	6	5	-1	-1	-1	-1	-1	-1	-1	-1	100	-1	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431147	1	4	31	147	0	384	1	-1	-1	韩信之盘龙梅花戟	47	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2340	9360	171	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	7	9	-1	-1	-1	-1	-1	-1	-1	-1	102	-1	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431148	1	4	31	148	0	384	1	-1	-1	韩信之盘龙梅花戟	48	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2420	9680	172	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	7	6	-1	-1	-1	-1	-1	-1	-1	-1	104	-1	104	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431149	1	4	31	149	0	384	1	-1	-1	韩信之盘龙梅花戟	49	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2500	10000	174	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	9	5	-1	-1	-1	-1	-1	-1	-1	-1	106	-1	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431150	1	4	31	150	0	384	1	-1	-1	韩信之盘龙梅花戟	50	传为北海沉金打造，通体金光灿灿，枪尖却有血色欲滴，戟杆有盘龙图腾，威风凛凛。	2700	10800	175	3	3	-1	-1	Spear2_4	枪棒类	1315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	9	4	-1	-1	-1	-1	-1	-1	-1	-1	108	-1	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431151	1	4	31	151	0	390	1	-1	-1	勇士之双钩银丝枪	51	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	2800	11200	176	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	110	-1	110	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431152	1	4	31	152	0	390	1	-1	-1	勇士之双钩银丝枪	52	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	2900	11600	177	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	112	-1	112	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431153	1	4	31	153	0	390	1	-1	-1	勇士之双钩银丝枪	53	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3000	12000	179	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	114	-1	114	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431154	1	4	31	154	0	390	1	-1	-1	勇士之双钩银丝枪	54	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3100	12400	180	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431155	1	4	31	155	0	390	1	-1	-1	勇士之双钩银丝枪	55	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3200	12800	181	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	118	-1	118	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431156	1	4	31	156	0	390	1	-1	-1	勇士之双钩银丝枪	56	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3300	13200	182	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431157	1	4	31	157	0	390	1	-1	-1	勇士之双钩银丝枪	57	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3400	13600	184	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	122	-1	122	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431158	1	4	31	158	0	390	1	-1	-1	勇士之双钩银丝枪	58	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3500	14000	185	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431159	1	4	31	159	0	390	1	-1	-1	勇士之双钩银丝枪	59	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3600	14400	186	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	126	-1	126	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431160	1	4	31	160	0	390	1	-1	-1	勇士之双钩银丝枪	60	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3850	15400	187	3	3	-1	-1	Spear2_10	枪棒类	1316	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	-1	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431161	1	4	31	161	0	390	1	-1	-1	贾诩之双钩银丝枪	51	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	2800	11200	176	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	110	-1	110	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431162	1	4	31	162	0	390	1	-1	-1	贾诩之双钩银丝枪	52	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	2900	11600	177	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	112	-1	112	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431163	1	4	31	163	0	390	1	-1	-1	贾诩之双钩银丝枪	53	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3000	12000	179	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	114	-1	114	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431164	1	4	31	164	0	390	1	-1	-1	贾诩之双钩银丝枪	54	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3100	12400	180	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431165	1	4	31	165	0	390	1	-1	-1	贾诩之双钩银丝枪	55	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3200	12800	181	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	118	-1	118	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431166	1	4	31	166	0	390	1	-1	-1	贾诩之双钩银丝枪	56	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3300	13200	182	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431167	1	4	31	167	0	390	1	-1	-1	贾诩之双钩银丝枪	57	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3400	13600	184	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	122	-1	122	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431168	1	4	31	168	0	390	1	-1	-1	贾诩之双钩银丝枪	58	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3500	14000	185	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431169	1	4	31	169	0	390	1	-1	-1	贾诩之双钩银丝枪	59	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3600	14400	186	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	126	-1	126	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431170	1	4	31	170	0	390	1	-1	-1	贾诩之双钩银丝枪	60	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	3850	15400	187	3	3	-1	-1	Spear2_10	枪棒类	1317	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	128	-1	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10431171	1	4	31	171	0	390	1	-1	-1	张飞之双钩银丝枪	51	银色枪身，枪头锐利，带有双回钩，枪底呈锥形，可反刺敌人，杀人于无形。	2800	11200	176	3	3	-1	-1	Spear2_10	枪棒类	1318	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	110	-1	110	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
