INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30300013	3	3	0	13	PeiFang_1	青玉腾龙枪图样	30级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	4	3	-1	4	配方	3	13	2005	-1	0
30300014	3	3	0	14	PeiFang_1	三股烈焰叉图样	40级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	4	4	-1	4	配方	4	14	2005	-1	0
30300015	3	3	0	15	PeiFang_1	虎尾錾金枪图样	50级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	4	5	-1	4	配方	5	15	2005	-1	0
30300016	3	3	0	16	PeiFang_1	五毒透骨枪图样	60级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	4	6	-1	4	配方	6	16	2005	-1	0
30300017	3	3	0	17	PeiFang_1	暴雨灭魂枪图样	70级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	4	7	-1	4	配方	7	17	2005	-1	0
30300018	3	3	0	18	PeiFang_1	掣星穿天图样	80级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	4	8	-1	4	配方	8	18	2005	-1	0
30300019	3	3	0	19	PeiFang_1	断肠图样	90级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	4	9	-1	4	配方	9	19	2005	-1	0
30300020	3	3	0	20	PeiFang_1	未央图样	100级枪棒类武器图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	4	10	-1	4	配方	10	20	2005	-1	0
30300021	3	3	0	21	PeiFang_1	青铜刃图样	10级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	4	1	-1	4	配方	1	21	2005	-1	0
30300022	3	3	0	22	PeiFang_1	欺霜剑图样	20级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	4	2	-1	4	配方	2	22	2005	-1	0
30300023	3	3	0	23	PeiFang_1	破军剑图样	30级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	4	3	-1	4	配方	3	23	2005	-1	0
30300024	3	3	0	24	PeiFang_1	吴钩剑图样	40级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	4	4	-1	4	配方	4	24	2005	-1	0
30300025	3	3	0	25	PeiFang_1	闭月羞光剑图样	50级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	4	5	-1	4	配方	5	25	2005	-1	0
30300026	3	3	0	26	PeiFang_1	断玉剑图样	60级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	4	6	-1	4	配方	6	26	2005	-1	0
30300027	3	3	0	27	PeiFang_1	天瀑剑图样	70级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	4	7	-1	4	配方	7	27	2005	-1	0
30300028	3	3	0	28	PeiFang_1	赤霄白帝图样	80级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	4	8	-1	4	配方	8	28	2005	-1	0
30300029	3	3	0	29	PeiFang_1	工布图样	90级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	4	9	-1	4	配方	9	29	2005	-1	0
30300030	3	3	0	30	PeiFang_1	龙渊图样	100级单短类武器图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	4	10	-1	4	配方	10	30	2005	-1	0
30300031	3	3	0	31	PeiFang_1	柳叶双刀图样	10级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	4	1	-1	4	配方	1	31	2005	-1	0
30300032	3	3	0	32	PeiFang_1	灵蛇双剑图样	20级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	4	2	-1	4	配方	2	32	2005	-1	0
30300033	3	3	0	33	PeiFang_1	星辰双剑图样	30级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	4	3	-1	4	配方	3	33	2005	-1	0
30300034	3	3	0	34	PeiFang_1	三星峨嵋刺图样	40级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	4	4	-1	4	配方	4	34	2005	-1	0
30300035	3	3	0	35	PeiFang_1	春秋双刀图样	50级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	4	5	-1	4	配方	5	35	2005	-1	0
30300036	3	3	0	36	PeiFang_1	殊流双斧图样	60级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	4	6	-1	4	配方	6	36	2005	-1	0
30300037	3	3	0	37	PeiFang_1	秋水雁翎双刀图样	70级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	4	7	-1	4	配方	7	37	2005	-1	0
30300038	3	3	0	38	PeiFang_1	霜天晓角图样	80级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	4	8	-1	4	配方	8	38	2005	-1	0
30300039	3	3	0	39	PeiFang_1	云追月图样	90级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	4	9	-1	4	配方	9	39	2005	-1	0
30300040	3	3	0	40	PeiFang_1	苍龙图样	100级双短类武器图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	4	10	-1	4	配方	10	40	2005	-1	0
30300041	3	3	0	41	PeiFang_1	鹅毛扇图样	10级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	4	1	-1	4	配方	1	41	2005	-1	0
30300042	3	3	0	42	PeiFang_1	十字绵竹扇图样	20级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	4	2	-1	4	配方	2	42	2005	-1	0
30300043	3	3	0	43	PeiFang_1	白羽扇图样	30级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	4	3	-1	4	配方	3	43	2005	-1	0
30300044	3	3	0	44	PeiFang_1	清心扇图样	40级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	4	4	-1	4	配方	4	44	2005	-1	0
30300045	3	3	0	45	PeiFang_1	铁骨扇图样	50级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	4	5	-1	4	配方	5	45	2005	-1	0
30300046	3	3	0	46	PeiFang_1	水镜扇图样	60级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	4	6	-1	4	配方	6	46	2005	-1	0
30300047	3	3	0	47	PeiFang_1	五火七禽扇图样	70级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	4	7	-1	4	配方	7	47	2005	-1	0
30300048	3	3	0	48	PeiFang_1	风摆棕榈图样	80级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	4	8	-1	4	配方	8	48	2005	-1	0
30300049	3	3	0	49	PeiFang_1	定风波图样	90级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	4	9	-1	4	配方	9	49	2005	-1	0
30300050	3	3	0	50	PeiFang_1	凤雏图样	100级扇类武器图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	4	10	-1	4	配方	10	50	2005	-1	0
30300051	3	3	0	51	PeiFang_1	白银环图样	10级环类武器图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	4	1	-1	4	配方	1	51	2005	-1	0
30300052	3	3	0	52	PeiFang_1	明月环图样	20级环类武器图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	4	2	-1	4	配方	2	52	2005	-1	0
30300053	3	3	0	53	PeiFang_1	五行轮图样	30级环类武器图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	4	3	-1	4	配方	3	53	2005	-1	0
30300054	3	3	0	54	PeiFang_1	天地金刚圈图样	40级环类武器图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	4	4	-1	4	配方	4	54	2005	-1	0
30300055	3	3	0	55	PeiFang_1	摄星环图样	50级环类武器图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	4	5	-1	4	配方	5	55	2005	-1	0
30300056	3	3	0	56	PeiFang_1	天络环图样	60级环类武器图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	4	6	-1	4	配方	6	56	2005	-1	0
30300057	3	3	0	57	PeiFang_1	干坤圈图样	70级环类武器图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	4	7	-1	4	配方	7	57	2005	-1	0
30300058	3	3	0	58	PeiFang_1	命运图样	80级环类武器图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	4	8	-1	4	配方	8	58	2005	-1	0
30300059	3	3	0	59	PeiFang_1	探花图样	90级环类武器图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	4	9	-1	4	配方	9	59	2005	-1	0
30300060	3	3	0	60	PeiFang_1	斩关图样	100级环类武器图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	4	10	-1	4	配方	10	60	2005	-1	0
30301001	3	3	1	1	PeiFang_2	粗布帽图样	2级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	5	1	-1	4	配方	1	61	2005	-1	0
30301002	3	3	1	2	PeiFang_2	青布帽图样	12级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	5	1	-1	4	配方	2	62	2005	-1	0
30301003	3	3	1	3	PeiFang_2	绛麻帽图样	22级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	5	2	-1	4	配方	3	63	2005	-1	0
30301004	3	3	1	4	PeiFang_2	软绸帽图样	32级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	5	3	-1	4	配方	4	64	2005	-1	0
30301005	3	3	1	5	PeiFang_2	银锦冠图样	42级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	5	4	-1	4	配方	5	65	2005	-1	0
30301006	3	3	1	6	PeiFang_2	元灵冠图样	52级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	5	5	-1	4	配方	6	66	2005	-1	0
30301007	3	3	1	7	PeiFang_2	七星冠图样	62级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	5	6	-1	4	配方	7	67	2005	-1	0
30301008	3	3	1	8	PeiFang_2	引凤帽图样	72级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	5	7	-1	4	配方	8	68	2005	-1	0
30301009	3	3	1	9	PeiFang_2	沐水天冠图样	82级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	5	8	-1	4	配方	9	69	2005	-1	0
30301010	3	3	1	10	PeiFang_2	幻世圣巾图样	92级布质帽子图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	5	9	-1	4	配方	10	70	2005	-1	0
30301011	3	3	1	11	PeiFang_2	粗布鞋图样	4级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	5	1	-1	4	配方	1	71	2005	-1	0
30301012	3	3	1	12	PeiFang_2	青布鞋图样	14级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	5	1	-1	4	配方	2	72	2005	-1	0
30301013	3	3	1	13	PeiFang_2	绛麻鞋图样	24级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	5	2	-1	4	配方	3	73	2005	-1	0
30301014	3	3	1	14	PeiFang_2	软绸鞋图样	34级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	5	3	-1	4	配方	4	74	2005	-1	0
30301015	3	3	1	15	PeiFang_2	银锦鞋图样	44级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	5	4	-1	4	配方	5	75	2005	-1	0
30301016	3	3	1	16	PeiFang_2	元灵鞋图样	54级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	5	5	-1	4	配方	6	76	2005	-1	0
30301017	3	3	1	17	PeiFang_2	七星鞋图样	64级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	5	6	-1	4	配方	7	77	2005	-1	0
30301018	3	3	1	18	PeiFang_2	引凤鞋图样	74级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	5	7	-1	4	配方	8	78	2005	-1	0
30301019	3	3	1	19	PeiFang_2	沐水天靴图样	84级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	5	8	-1	4	配方	9	79	2005	-1	0
30301020	3	3	1	20	PeiFang_2	幻世圣靴图样	94级布质鞋图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	5	9	-1	4	配方	10	80	2005	-1	0
30301021	3	3	1	21	PeiFang_2	粗布手套图样	6级布质手套图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	5	1	-1	4	配方	1	81	2005	-1	0
30301022	3	3	1	22	PeiFang_2	青布手套图样	16级布质手套图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	5	1	-1	4	配方	2	82	2005	-1	0
30301023	3	3	1	23	PeiFang_2	绛麻手套图样	26级布质手套图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	5	2	-1	4	配方	3	83	2005	-1	0
30301024	3	3	1	24	PeiFang_2	软绸手套图样	36级布质手套图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	5	3	-1	4	配方	4	84	2005	-1	0
30301025	3	3	1	25	PeiFang_2	银锦手套图样	46级布质手套图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	5	4	-1	4	配方	5	85	2005	-1	0
30301026	3	3	1	26	PeiFang_2	元灵手套图样	56级布质手套图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	5	5	-1	4	配方	6	86	2005	-1	0
30301027	3	3	1	27	PeiFang_2	七星手套图样	66级布质手套图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	5	6	-1	4	配方	7	87	2005	-1	0
30301028	3	3	1	28	PeiFang_2	引凤手套图样	76级布质手套图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	5	7	-1	4	配方	8	88	2005	-1	0
30301029	3	3	1	29	PeiFang_2	沐水手套图样	86级布质手套图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	5	8	-1	4	配方	9	89	2005	-1	0
30301030	3	3	1	30	PeiFang_2	幻世手套图样	96级布质手套图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	5	9	-1	4	配方	10	90	2005	-1	0
30301031	3	3	1	31	PeiFang_2	粗布衣图样	8级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	5	1	-1	4	配方	1	91	2005	-1	0
30301032	3	3	1	32	PeiFang_2	青布衣图样	18级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	5	1	-1	4	配方	2	92	2005	-1	0
30301033	3	3	1	33	PeiFang_2	绛麻衣图样	28级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	5	2	-1	4	配方	3	93	2005	-1	0
30301034	3	3	1	34	PeiFang_2	软绸衣图样	38级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	5	3	-1	4	配方	4	94	2005	-1	0
30301035	3	3	1	35	PeiFang_2	银锦衣图样	48级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	5	4	-1	4	配方	5	95	2005	-1	0
30301036	3	3	1	36	PeiFang_2	元灵衣图样	58级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	5	5	-1	4	配方	6	96	2005	-1	0
30301037	3	3	1	37	PeiFang_2	七星锦服图样	68级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	5	6	-1	4	配方	7	97	2005	-1	0
30301038	3	3	1	38	PeiFang_2	引凤锦衣图样	78级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	5	7	-1	4	配方	8	98	2005	-1	0
30301039	3	3	1	39	PeiFang_2	沐水天衣图样	88级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	5	8	-1	4	配方	9	99	2005	-1	0
30301040	3	3	1	40	PeiFang_2	幻世魔衣图样	98级布质衣服图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	5	9	-1	4	配方	10	100	2005	-1	0
30301041	3	3	1	41	PeiFang_2	粗布腕图样	6级护腕图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	5	1	-1	4	配方	1	101	2005	-1	0
30301042	3	3	1	42	PeiFang_2	青布腕图样	16级护腕图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	5	1	-1	4	配方	2	102	2005	-1	0
30301043	3	3	1	43	PeiFang_2	绛麻腕图样	26级护腕图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	5	2	-1	4	配方	3	103	2005	-1	0
30301044	3	3	1	44	PeiFang_2	软绸腕图样	36级护腕图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	5	3	-1	4	配方	4	104	2005	-1	0
30301045	3	3	1	45	PeiFang_2	银锦腕图样	46级护腕图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	5	4	-1	4	配方	5	105	2005	-1	0
30301046	3	3	1	46	PeiFang_2	元灵腕图样	56级护腕图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	5	5	-1	4	配方	6	106	2005	-1	0
30301047	3	3	1	47	PeiFang_2	七星腕图样	66级护腕图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	5	6	-1	4	配方	7	107	2005	-1	0
30301048	3	3	1	48	PeiFang_2	引凤腕图样	76级护腕图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	5	7	-1	4	配方	8	108	2005	-1	0
30301049	3	3	1	49	PeiFang_2	沐水天腕图样	86级护腕图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	5	8	-1	4	配方	9	109	2005	-1	0
30301050	3	3	1	50	PeiFang_2	幻世魔腕图样	96级护腕图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	5	9	-1	4	配方	10	110	2005	-1	0
30301051	3	3	1	51	PeiFang_2	粗布肩图样	8级护肩图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	5	1	-1	4	配方	1	111	2005	-1	0
30301052	3	3	1	52	PeiFang_2	青布肩图样	18级护肩图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	5	1	-1	4	配方	2	112	2005	-1	0
30301053	3	3	1	53	PeiFang_2	绛麻肩图样	28级护肩图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	5	2	-1	4	配方	3	113	2005	-1	0
30301054	3	3	1	54	PeiFang_2	软绸肩图样	38级护肩图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	5	3	-1	4	配方	4	114	2005	-1	0
30301055	3	3	1	55	PeiFang_2	银锦肩图样	48级护肩图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	5	4	-1	4	配方	5	115	2005	-1	0
30301056	3	3	1	56	PeiFang_2	元灵肩图样	58级护肩图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	5	5	-1	4	配方	6	116	2005	-1	0
30301057	3	3	1	57	PeiFang_2	七星肩图样	68级护肩图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	5	6	-1	4	配方	7	117	2005	-1	0
30301058	3	3	1	58	PeiFang_2	引凤肩图样	78级护肩图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	5	7	-1	4	配方	8	118	2005	-1	0
30301059	3	3	1	59	PeiFang_2	沐水天肩图样	88级护肩图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	5	8	-1	4	配方	9	119	2005	-1	0
30301060	3	3	1	60	PeiFang_2	幻世魔肩图样	98级护肩图样。#r#c00FF00（右键点击即可学习）	1	18000	4500	3	1	713501	55	1	5	9	-1	4	配方	10	120	2005	-1	0
30301061	3	3	1	61	PeiFang_2	平安腰带图样	2级腰带图样。#r#c00FF00（右键点击即可学习）	1	200	50	9	1	713501	55	1	5	1	-1	4	配方	1	121	2005	-1	0
30301062	3	3	1	62	PeiFang_2	吉祥腰带图样	12级腰带图样。#r#c00FF00（右键点击即可学习）	1	400	100	9	1	713501	55	1	5	1	-1	4	配方	2	122	2005	-1	0
30301063	3	3	1	63	PeiFang_2	暗麟腰带图样	22级腰带图样。#r#c00FF00（右键点击即可学习）	1	1200	300	9	1	713501	55	1	5	2	-1	4	配方	3	123	2005	-1	0
30301064	3	3	1	64	PeiFang_2	七星箍环图样	32级腰带图样。#r#c00FF00（右键点击即可学习）	1	2400	600	9	1	713501	55	1	5	3	-1	4	配方	4	124	2005	-1	0
30301065	3	3	1	65	PeiFang_2	地灵环带图样	42级腰带图样。#r#c00FF00（右键点击即可学习）	1	4000	1000	9	1	713501	55	1	5	4	-1	4	配方	5	125	2005	-1	0
30301066	3	3	1	66	PeiFang_2	彻地环带图样	52级腰带图样。#r#c00FF00（右键点击即可学习）	1	6000	1500	3	1	713501	55	1	5	5	-1	4	配方	6	126	2005	-1	0
30301067	3	3	1	67	PeiFang_2	雾霓带图样	62级腰带图样。#r#c00FF00（右键点击即可学习）	1	8400	2100	3	1	713501	55	1	5	6	-1	4	配方	7	127	2005	-1	0
30301068	3	3	1	68	PeiFang_2	六艺腰环图样	72级腰带图样。#r#c00FF00（右键点击即可学习）	1	11200	2800	3	1	713501	55	1	5	7	-1	4	配方	8	128	2005	-1	0
30301069	3	3	1	69	PeiFang_2	催雪图样	82级腰带图样。#r#c00FF00（右键点击即可学习）	1	14400	3600	3	1	713501	55	1	5	8	-1	4	配方	9	129	2005	-1	0
