INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
7830	成年熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1973	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7831	变异熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1974	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7832	变异熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1975	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7833	变异熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1976	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7834	变异熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1977	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7835	变异熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1978	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7836	变异熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1979	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7837	变异熊猫	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1980	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7839	熊猫宝宝	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1973	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7840	成年熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1973	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7841	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1974	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7842	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1975	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7843	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1976	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7844	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1977	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7845	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1978	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7846	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1979	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7847	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1980	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7848	变异熊猫	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1980	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7849	熊猫宝宝	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1973	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_4	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	13	0	0	4	1	0	0	0
7850	成年螃蟹	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7851	变异螃蟹	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1982	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7852	变异螃蟹	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1983	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7859	螃蟹宝宝	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7860	成年螃蟹	0	45	52	0	10	0	-1	9	20	1	0.1	-1	0	1260	592	1260	592	6876	1432	0	0	551	87	4	4	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7861	变异螃蟹	0	45	52	0	10	0	-1	9	20	1	0.1	-1	0	1260	592	1260	592	6876	1432	0	0	551	87	4	4	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1982	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7862	变异螃蟹	0	45	52	0	10	0	-1	9	20	1	0.1	-1	0	1260	592	1260	592	6876	1432	0	0	551	87	4	4	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1983	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7863	变异螃蟹	0	45	52	0	10	0	-1	9	20	1	0.1	-1	0	1260	592	1260	592	6876	1432	0	0	551	87	4	4	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1984	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7869	螃蟹宝宝	0	45	52	0	10	0	-1	9	20	1	0.1	-1	0	1260	592	1260	592	6876	1432	0	0	551	87	4	4	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7870	成年螃蟹	0	55	70	0	10	0	-1	9	20	1	0.1	-1	0	1614	722	1614	722	9320	1747	0	0	784	106	5	5	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7871	变异螃蟹	0	55	70	0	10	0	-1	9	20	1	0.1	-1	0	1614	722	1614	722	9320	1747	0	0	784	106	5	5	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1982	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7872	变异螃蟹	0	55	70	0	10	0	-1	9	20	1	0.1	-1	0	1614	722	1614	722	9320	1747	0	0	784	106	5	5	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1983	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7873	变异螃蟹	0	55	70	0	10	0	-1	9	20	1	0.1	-1	0	1614	722	1614	722	9320	1747	0	0	784	106	5	5	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1984	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7874	变异螃蟹	0	55	70	0	10	0	-1	9	20	1	0.1	-1	0	1614	722	1614	722	9320	1747	0	0	784	106	5	5	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1985	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7879	螃蟹宝宝	0	55	70	0	10	0	-1	9	20	1	0.1	-1	0	1614	722	1614	722	9320	1747	0	0	784	106	5	5	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7880	成年螃蟹	0	65	91	0	10	0	-1	9	20	1	0.1	-1	0	1905	852	1905	852	12100	2062	0	0	1058	126	6	6	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7881	变异螃蟹	0	65	91	0	10	0	-1	9	20	1	0.1	-1	0	1905	852	1905	852	12100	2062	0	0	1058	126	6	6	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1982	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7882	变异螃蟹	0	65	91	0	10	0	-1	9	20	1	0.1	-1	0	1905	852	1905	852	12100	2062	0	0	1058	126	6	6	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1983	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7883	变异螃蟹	0	65	91	0	10	0	-1	9	20	1	0.1	-1	0	1905	852	1905	852	12100	2062	0	0	1058	126	6	6	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1984	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7884	变异螃蟹	0	65	91	0	10	0	-1	9	20	1	0.1	-1	0	1905	852	1905	852	12100	2062	0	0	1058	126	6	6	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1985	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7885	变异螃蟹	0	65	91	0	10	0	-1	9	20	1	0.1	-1	0	1905	852	1905	852	12100	2062	0	0	1058	126	6	6	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1986	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7889	螃蟹宝宝	0	65	91	0	10	0	-1	9	20	1	0.1	-1	0	1905	852	1905	852	12100	2062	0	0	1058	126	6	6	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7890	成年螃蟹	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7891	变异螃蟹	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1982	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7892	变异螃蟹	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1983	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7893	变异螃蟹	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1984	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7894	变异螃蟹	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1985	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7895	变异螃蟹	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1986	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7896	变异螃蟹	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1987	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7899	螃蟹宝宝	0	75	113	0	10	0	-1	9	20	1	0.1	-1	0	2196	982	2196	982	15216	2377	0	0	1372	145	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7900	成年螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7901	变异螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1982	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7902	变异螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1983	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7903	变异螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1984	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7904	变异螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1985	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7905	变异螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1986	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7906	变异螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1987	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7907	变异螃蟹	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1988	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7909	螃蟹宝宝	0	85	138	0	10	0	-1	9	20	1	0.1	-1	0	2487	1112	2487	1112	18668	2692	0	0	1726	164	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7910	成年螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7911	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1982	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7912	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1983	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7913	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1984	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7914	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1985	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7915	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1986	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7916	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1987	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7917	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1988	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7918	变异螃蟹	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1988	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7919	螃蟹宝宝	0	95	158	0	10	0	-1	9	20	1	0.1	-1	0	3043	1243	3043	1243	22456	3007	0	0	1927	183	8	8	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1981	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	11	0	0	4	1	0	0	0
7920	成年蝴蝶	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1946	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_3	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	12	0	0	4	1	0	0	0
7921	变异蝴蝶	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1947	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_3	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	12	0	0	4	1	0	0	0
7922	变异蝴蝶	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1948	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_3	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	12	0	0	4	1	0	0	0
7929	蝴蝶宝宝	0	35	37	0	10	0	-1	9	20	1	0.1	-1	0	983	461	983	461	4768	1117	0	0	395	68	3	3	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1946	1	1	-1	100	100	set:PetHeader4 image:PetHeader4_3	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	27	12	0	0	4	1	0	0	0
