INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10112045	1	1	12	45	3	429	1	-1	-1	圣灵之腕	93	女娲补天时用的五彩石矶所造，吸收日月精华，赋有无穷灵力。	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	护腕	2204	2000	0
10112046	1	1	12	46	3	429	1	-1	-1	幽冥魔腕	93	来自冥间，地狱之火烧练而成，怨气浓重，魔性强大。	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	护腕	2205	2000	0
10112047	1	1	12	47	3	429	1	-1	-1	怜悯之腕	93	佛家最为贵重的物品，可与使用者相互感应。	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	护腕	2206	2000	0
10112048	1	1	12	48	3	429	1	-1	-1	霓云羽腕	98	据说是九天仙女为大地祈福跳舞时所用，是可遇不可求的极品。	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	护腕	2207	2000	0
10112049	1	1	12	49	3	429	1	-1	-1	九宝天腕	98	上有九宝华文，受到天地精华的凝炼，灵气异常。	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	护腕	2208	2000	0
10112050	1	1	12	50	3	429	1	-1	-1	归元神腕	98	上古神物，生于天地混沌之时，有凝神归元，起死回生之用。	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	护腕	2209	2000	0
10112100	1	1	12	100	3	78	1	-1	-1	破裹手	1	新手防具，没有什么价值。（右键点击即可装备）	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	4	-1	-1	-1	Cuff1_2	护腕	18	2000	0
10113000	1	1	13	0	2	5	1	-1	-1	布衫	1	最初级防具，随处可见，普通至极。（右键点击即可装备）	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	13	-1	-1	-1	Cloth3_4	衣服	9	2000	0
10113001	1	1	13	1	2	5	1	-1	-1	粗布衣	8	粗布做的衣服，适合初入江湖者使用。	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_4	衣服	2210	2000	0
10113002	1	1	13	2	2	243	1	-1	-1	麻布衣	8	麻布做的衣服，适合初入江湖者使用。	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_5	衣服	2211	2000	0
10113003	1	1	13	3	2	243	1	-1	-1	棉布衣	8	棉布做的衣服，适合初入江湖者使用。	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_5	衣服	2212	2000	0
10113004	1	1	13	4	2	8	1	-1	-1	纱绒衣	18	纱绒做的衣服，精致无比，华美舒适。	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_12	衣服	2213	2000	0
10113005	1	1	13	5	2	8	1	-1	-1	绢丝衣	18	绢丝做的衣服，精致无比，华美舒适。	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_12	衣服	2214	2000	0
10113006	1	1	13	6	2	252	1	-1	-1	锦帛衣	28	锦帛做的衣服，美轮美奂，典雅华贵。	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_1	衣服	2215	2000	0
10113007	1	1	13	7	2	261	1	-1	-1	丝绸衣	28	绸缎做的衣服，美轮美奂，典雅华贵。	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_2	衣服	2216	2000	0
10113008	1	1	13	8	2	252	1	-1	-1	绫罗衣	28	绫罗做的衣服，美轮美奂，典雅华贵。	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_1	衣服	2217	2000	0
10113009	1	1	13	9	2	130	1	-1	-1	狼牙衣	38	镶有狼牙的衣服，初露锋芒，坚固有力。	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_8	衣服	2218	2000	0
10113010	1	1	13	10	2	149	1	-1	-1	狼爪衣	38	镶有狼爪的衣服，初露锋芒，坚固有力。	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_10	衣服	2219	2000	0
10113011	1	1	13	11	2	130	1	-1	-1	狼皮衣	38	狼皮做的衣服，初露锋芒，坚固有力。	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_8	衣服	2220	2000	0
10113012	1	1	13	12	2	257	1	-1	-1	虎牙衣	48	镶有虎牙的衣服，锋芒毕露，霸气十足。	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	衣服	2221	2000	0
10113013	1	1	13	13	2	257	1	-1	-1	虎爪衣	48	镶有虎爪的衣服，锋芒毕露，霸气十足。	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	衣服	2222	2000	0
10113014	1	1	13	14	2	257	1	-1	-1	虎皮衣	48	虎皮做的衣服，锋芒毕露，霸气十足。	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	衣服	2223	2000	0
10113015	1	1	13	15	2	250	1	-1	-1	蛟龙衣	58	蛟龙皮和银丝线合制而成，触感柔软，有很强的防御能力。	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_4	衣服	2224	2000	0
10113016	1	1	13	16	2	250	1	-1	-1	乌蚕衣	58	乌蚕丝和银丝线合制而成，触感柔软，有很强的防御能力。	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_4	衣服	2225	2000	0
10113017	1	1	13	17	2	14	1	-1	-1	苍蟒衣	58	蟒蛇皮和银丝线合制而成，触感柔软，有很强的防御能力。	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_5	衣服	2226	2000	0
10113018	1	1	13	18	2	247	1	-1	-1	天枢衣	68	衣身绘有天枢星图，玄妙无比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	衣服	2227	2000	0
10113019	1	1	13	19	2	247	1	-1	-1	天玑衣	68	衣身绘有天玑星图，玄妙无比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	衣服	2228	2000	0
10113020	1	1	13	20	2	247	1	-1	-1	天璇衣	68	衣身绘有天璇星图，玄妙无比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	衣服	2229	2000	0
10113021	1	1	13	21	2	266	1	-1	-1	天权衣	68	衣身绘有天权星图，玄妙无比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	衣服	2230	2000	0
10113022	1	1	13	22	2	266	1	-1	-1	瑶光衣	68	衣身绘有瑶光星图，玄妙无比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	衣服	2231	2000	0
10113023	1	1	13	23	2	266	1	-1	-1	开阳衣	68	衣身绘有开阳星图，玄妙无比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	衣服	2232	2000	0
10113024	1	1	13	24	2	146	1	-1	-1	贪狼衣	74	传为贪狼星君所造，仙气环绕，光彩夺目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_5	衣服	2233	2000	0
10113025	1	1	13	25	2	146	1	-1	-1	巨门衣	74	传为巨门星君所造，仙气环绕，光彩夺目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_5	衣服	2234	2000	0
10113026	1	1	13	26	2	132	1	-1	-1	禄存衣	74	传为禄存星君所造，仙气环绕，光彩夺目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_13	衣服	2235	2000	0
10113027	1	1	13	27	2	132	1	-1	-1	文曲衣	74	传为文曲星君所造，仙气环绕，光彩夺目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_13	衣服	2236	2000	0
10113028	1	1	13	28	2	4	1	-1	-1	破军衣	74	传为破军星君所造，仙气环绕，光彩夺目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_15	衣服	2237	2000	0
10113029	1	1	13	29	2	4	1	-1	-1	武曲衣	74	传为武曲星君所造，仙气环绕，光彩夺目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_15	衣服	2238	2000	0
10113030	1	1	13	30	2	122	1	-1	-1	如来衣	79	如来佛祖遗落世间的衣服，经文护体，刀枪不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2239	2000	0
10113031	1	1	13	31	2	122	1	-1	-1	龙女衣	79	东海龙女遗落世间的衣服，经文护体，刀枪不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2240	2000	0
10113032	1	1	13	32	2	122	1	-1	-1	圣武衣	79	圣武真君遗落世间的衣服，经文护体，刀枪不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2241	2000	0
10113033	1	1	13	33	2	122	1	-1	-1	达摩衣	79	达摩祖师遗落世间的衣服，经文护体，刀枪不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2242	2000	0
10113034	1	1	13	34	2	122	1	-1	-1	罗汉衣	79	降龙罗汉遗落世间的衣服，经文护体，刀枪不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2243	2000	0
10113035	1	1	13	35	2	122	1	-1	-1	喇嘛衣	79	红袍喇嘛遗落世间的衣服，经文护体，刀枪不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2244	2000	0
10113036	1	1	13	36	2	368	1	-1	-1	浮云甲	84	不知为何物质制成，上有浮云千丈，名动天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2245	2000	0
10113037	1	1	13	37	2	368	1	-1	-1	神行甲	84	不知为何物质制成，上有龙翔万里，名动天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2246	2000	0
10113038	1	1	13	38	2	368	1	-1	-1	踏风甲	84	不知为何物质制成，上有大鹏展翅，名动天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2247	2000	0
