INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
7883	±‰“ÏÛ¶–∑	788	65	9	1	0	10	10	684	450000	-1	-1	726	900000	661	400000	702	250000	662	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1627	1377	876	1126	876	1153	1268	1325	1498	1729	200	150	50	100	500	7200000	7880
7884	±‰“ÏÛ¶–∑	788	65	9	1	0	10	10	684	450000	-1	-1	726	900000	661	400000	702	250000	662	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1710	1447	920	1184	920	1153	1268	1325	1498	1729	200	150	50	100	500	7200000	7880
7885	±‰“ÏÛ¶–∑	788	65	9	1	0	10	10	684	450000	-1	-1	726	900000	661	400000	702	250000	662	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1793	1517	965	1241	965	1153	1268	1325	1498	1729	200	150	50	100	500	7200000	7880
7889	Û¶–∑±¶±¶	788	65	9	0	1	10	10	684	450000	-1	-1	726	900000	661	400000	702	250000	662	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	200	150	50	100	500	7200000	7880
7890	≥…ƒÍÛ¶–∑	789	75	9	0	0	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7891	±‰“ÏÛ¶–∑	789	75	9	1	0	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1504	1272	809	1041	809	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7892	±‰“ÏÛ¶–∑	789	75	9	1	0	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1575	1333	848	1090	848	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7893	±‰“ÏÛ¶–∑	789	75	9	1	0	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1647	1394	887	1140	887	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7894	±‰“ÏÛ¶–∑	789	75	9	1	0	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1719	1454	925	1190	925	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7895	±‰“ÏÛ¶–∑	789	75	9	1	0	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1790	1515	964	1239	964	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7896	±‰“ÏÛ¶–∑	789	75	9	1	0	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1862	1575	1002	1289	1002	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7899	Û¶–∑±¶±¶	789	75	9	0	1	10	10	684	500000	-1	-1	726	900000	661	450000	702	300000	662	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	200	150	50	100	500	7200000	7890
7900	≥…ƒÍÛ¶–∑	790	85	9	0	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7901	±‰“ÏÛ¶–∑	790	85	9	1	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1548	1310	833	1071	833	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7902	±‰“ÏÛ¶–∑	790	85	9	1	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1611	1363	867	1115	867	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7903	±‰“ÏÛ¶–∑	790	85	9	1	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1675	1417	902	1159	902	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7904	±‰“ÏÛ¶–∑	790	85	9	1	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7905	±‰“ÏÛ¶–∑	790	85	9	1	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7906	±‰“ÏÛ¶–∑	790	85	9	1	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7907	±‰“ÏÛ¶–∑	790	85	9	1	0	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7909	Û¶–∑±¶±¶	790	85	9	0	1	10	10	684	550000	-1	-1	726	900000	661	500000	702	350000	662	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	200	150	50	100	500	7200000	7900
7910	≥…ƒÍÛ¶–∑	791	95	9	0	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1537	1301	828	1064	828	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7911	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1595	1350	859	1104	859	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7912	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1653	1398	890	1144	890	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7913	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1710	1447	921	1184	921	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7914	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1768	1496	952	1224	952	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7915	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1826	1545	983	1264	983	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7916	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1883	1594	1014	1304	1014	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7917	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1941	1642	1045	1344	1045	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7918	±‰“ÏÛ¶–∑	791	95	9	1	0	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1999	1691	1076	1384	1076	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7919	Û¶–∑±¶±¶	791	95	9	0	1	10	10	684	600000	-1	-1	726	900000	661	550000	702	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1537	1301	828	1064	828	1459	1604	1677	1896	2388	200	150	50	100	500	7200000	7910
7920	≥…ƒÍ∫˚µ˚	792	5	9	0	0	100	10	700	300000	-1	-1	704	900000	712	250000	660	100000	664	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	7920
7921	±‰“Ï∫˚µ˚	792	5	9	1	0	100	10	700	300000	-1	-1	704	900000	712	250000	660	100000	664	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	500	200	150	100	50	7200000	7920
7922	±‰“Ï∫˚µ˚	792	5	9	1	0	100	10	700	300000	-1	-1	704	900000	712	250000	660	100000	664	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	500	200	150	100	50	7200000	7920
7929	∫˚µ˚±¶±¶	792	5	9	0	1	100	10	700	300000	-1	-1	704	900000	712	250000	660	100000	664	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	7920
7930	≥…ƒÍ∫˚µ˚	793	45	9	0	0	100	10	700	350000	-1	-1	704	900000	712	300000	660	150000	664	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	7930
7931	±‰“Ï∫˚µ˚	793	45	9	1	0	100	10	700	350000	-1	-1	704	900000	712	300000	660	150000	664	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	500	200	150	100	50	7200000	7930
7932	±‰“Ï∫˚µ˚	793	45	9	1	0	100	10	700	350000	-1	-1	704	900000	712	300000	660	150000	664	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	500	200	150	100	50	7200000	7930
7933	±‰“Ï∫˚µ˚	793	45	9	1	0	100	10	700	350000	-1	-1	704	900000	712	300000	660	150000	664	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	500	200	150	100	50	7200000	7930
7939	∫˚µ˚±¶±¶	793	45	9	0	1	100	10	700	350000	-1	-1	704	900000	712	300000	660	150000	664	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	7930
7940	≥…ƒÍ∫˚µ˚	794	55	9	0	0	100	10	700	400000	-1	-1	704	900000	712	350000	660	200000	664	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	7940
7941	±‰“Ï∫˚µ˚	794	55	9	1	0	100	10	700	400000	-1	-1	704	900000	712	350000	660	200000	664	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	7940
7942	±‰“Ï∫˚µ˚	794	55	9	1	0	100	10	700	400000	-1	-1	704	900000	712	350000	660	200000	664	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	7940
7943	±‰“Ï∫˚µ˚	794	55	9	1	0	100	10	700	400000	-1	-1	704	900000	712	350000	660	200000	664	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	7940
7944	±‰“Ï∫˚µ˚	794	55	9	1	0	100	10	700	400000	-1	-1	704	900000	712	350000	660	200000	664	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	7940
7949	∫˚µ˚±¶±¶	794	55	9	0	1	100	10	700	400000	-1	-1	704	900000	712	350000	660	200000	664	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	7940
7950	≥…ƒÍ∫˚µ˚	795	65	9	0	0	100	10	700	450000	-1	-1	704	900000	712	400000	660	250000	664	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	7950
7951	±‰“Ï∫˚µ˚	795	65	9	1	0	100	10	700	450000	-1	-1	704	900000	712	400000	660	250000	664	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	7950
7952	±‰“Ï∫˚µ˚	795	65	9	1	0	100	10	700	450000	-1	-1	704	900000	712	400000	660	250000	664	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	7950
7953	±‰“Ï∫˚µ˚	795	65	9	1	0	100	10	700	450000	-1	-1	704	900000	712	400000	660	250000	664	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	7950
7954	±‰“Ï∫˚µ˚	795	65	9	1	0	100	10	700	450000	-1	-1	704	900000	712	400000	660	250000	664	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	7950
7955	±‰“Ï∫˚µ˚	795	65	9	1	0	100	10	700	450000	-1	-1	704	900000	712	400000	660	250000	664	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	7950
7959	∫˚µ˚±¶±¶	795	65	9	0	1	100	10	700	450000	-1	-1	704	900000	712	400000	660	250000	664	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	7950
7960	≥…ƒÍ∫˚µ˚	796	75	9	0	0	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7961	±‰“Ï∫˚µ˚	796	75	9	1	0	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7962	±‰“Ï∫˚µ˚	796	75	9	1	0	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7963	±‰“Ï∫˚µ˚	796	75	9	1	0	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7964	±‰“Ï∫˚µ˚	796	75	9	1	0	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1057	1719	1057	1454	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7965	±‰“Ï∫˚µ˚	796	75	9	1	0	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	964	1102	1790	1102	1515	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7966	±‰“Ï∫˚µ˚	796	75	9	1	0	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1002	1146	1862	1146	1575	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7969	∫˚µ˚±¶±¶	796	75	9	0	1	100	10	700	500000	-1	-1	704	900000	712	450000	660	300000	664	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	7960
7970	≥…ƒÍ∫˚µ˚	797	85	9	0	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7971	±‰“Ï∫˚µ˚	797	85	9	1	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	833	952	1548	952	1310	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7972	±‰“Ï∫˚µ˚	797	85	9	1	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	867	991	1611	991	1363	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7973	±‰“Ï∫˚µ˚	797	85	9	1	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	902	1031	1675	1031	1417	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7974	±‰“Ï∫˚µ˚	797	85	9	1	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	936	1070	1739	1070	1471	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7975	±‰“Ï∫˚µ˚	797	85	9	1	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	970	1109	1802	1109	1525	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7976	±‰“Ï∫˚µ˚	797	85	9	1	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1004	1148	1866	1148	1579	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7977	±‰“Ï∫˚µ˚	797	85	9	1	0	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1039	1187	1929	1187	1633	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7979	∫˚µ˚±¶±¶	797	85	9	0	1	100	10	700	550000	-1	-1	704	900000	712	500000	660	350000	664	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	7970
7980	≥…ƒÍ∫˚µ˚	798	95	9	0	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1537	946	1301	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7981	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	859	981	1595	981	1350	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7982	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	890	1017	1653	1017	1398	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7983	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	921	1052	1710	1052	1447	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7984	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	952	1088	1768	1088	1496	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7985	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	983	1123	1826	1123	1545	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7986	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1014	1159	1883	1159	1594	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7987	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1045	1194	1941	1194	1642	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7988	±‰“Ï∫˚µ˚	798	95	9	1	0	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1076	1230	1999	1230	1691	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7989	∫˚µ˚±¶±¶	798	95	9	0	1	100	10	700	600000	-1	-1	704	900000	712	550000	660	400000	664	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1537	946	1301	1459	1604	1677	1896	2388	500	200	150	100	50	7200000	7980
7990	≥…ƒÍŒœ≈£	799	5	9	0	0	100	10	684	300000	-1	-1	656	900000	728	250000	716	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	200	500	150	100	50	7200000	7990
7991	±‰“ÏŒœ≈£	799	5	9	1	0	100	10	684	300000	-1	-1	656	900000	728	250000	716	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	970	1402	862	862	970	846	930	972	1099	1269	200	500	150	100	50	7200000	7990
7992	±‰“ÏŒœ≈£	799	5	9	1	0	100	10	684	300000	-1	-1	656	900000	728	250000	716	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1097	1585	975	975	1097	846	930	972	1099	1269	200	500	150	100	50	7200000	7990
7999	Œœ≈£±¶±¶	799	5	9	0	1	100	10	684	300000	-1	-1	656	900000	728	250000	716	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	200	500	150	100	50	7200000	7990
8000	≥…ƒÍŒœ≈£	800	45	9	0	0	100	10	684	350000	-1	-1	656	900000	728	300000	716	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	200	500	150	100	50	7200000	8000
8001	±‰“ÏŒœ≈£	800	45	9	1	0	100	10	684	350000	-1	-1	656	900000	728	300000	716	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	969	1399	861	861	969	948	1042	1090	1232	1422	200	500	150	100	50	7200000	8000
8002	±‰“ÏŒœ≈£	800	45	9	1	0	100	10	684	350000	-1	-1	656	900000	728	300000	716	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1057	1527	939	939	1057	948	1042	1090	1232	1422	200	500	150	100	50	7200000	8000
8003	±‰“ÏŒœ≈£	800	45	9	1	0	100	10	684	350000	-1	-1	656	900000	728	300000	716	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1145	1654	1018	1018	1145	948	1042	1090	1232	1422	200	500	150	100	50	7200000	8000
8009	Œœ≈£±¶±¶	800	45	9	0	1	100	10	684	350000	-1	-1	656	900000	728	300000	716	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	200	500	150	100	50	7200000	8000
8010	≥…ƒÍŒœ≈£	801	55	9	0	0	100	10	684	400000	-1	-1	656	900000	728	350000	716	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	8010
8011	±‰“ÏŒœ≈£	801	55	9	1	0	100	10	684	400000	-1	-1	656	900000	728	350000	716	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	986	1425	877	877	986	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	8010
8012	±‰“ÏŒœ≈£	801	55	9	1	0	100	10	684	400000	-1	-1	656	900000	728	350000	716	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1055	1524	938	938	1055	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	8010
8013	±‰“ÏŒœ≈£	801	55	9	1	0	100	10	684	400000	-1	-1	656	900000	728	350000	716	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1124	1624	999	999	1124	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	8010
