INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10220012	1	2	20	12	7	-1	1	-1	-1	琉璃结	48	传说中九天仙女所佩之物，精美绝伦，似蝴蝶蹁跹，隐含神力。	722	3466	172	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Necklace2_2	项链	2181	2002	0
10220013	1	2	20	13	7	-1	1	-1	-1	阴阳链	58	传说中九天仙女所佩之物，精美绝伦，似蝴蝶蹁跹，隐含神力。	1070	5136	185	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Necklace2_5	项链	2182	2002	0
10220014	1	2	20	14	7	-1	1	-1	-1	勾魂铃	78	传说中九天仙女所佩之物，精美绝伦，似蝴蝶蹁跹，隐含神力。	1955	9384	210	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Necklace2_6	项链	2183	2002	0
10220015	1	2	20	15	7	-1	1	-1	-1	烈日	88	传说中九天仙女所佩之物，精美绝伦，似蝴蝶蹁跹，隐含神力。	2730	13104	222	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Necklace3_7	项链	2184	2002	0
10220016	1	2	20	16	7	-1	1	-1	-1	蝶恋	98	传说中九天仙女所佩之物，精美绝伦，似蝴蝶蹁跹，隐含神力。	3720	17856	235	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Necklace3_8	项链	2185	2002	0
10221001	1	2	21	1	5	-1	1	-1	-1	柳意腰带	2	普通粗布腰带，上面绘有杨柳依依。	30	144	115	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Girdle_16	腰带	2186	2002	0
10221002	1	2	21	2	5	-1	1	-1	-1	如意腰带	12	普通染布制成的宽腰带，取万事如意，随心所愿之意。。	109	523	127	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle2_7	腰带	2187	2002	0
10221003	1	2	21	3	5	-1	1	-1	-1	明蛟腰带	22	用巨蛟的皮制成的腰带，可提高自身能力。。	169	811	140	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Girdle2_2	腰带	2188	2002	0
10221004	1	2	21	4	5	-1	1	-1	-1	北斗箍环	32	上刻七星北斗方位，玄妙异常。	331	1589	152	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Girdle2_5	腰带	2189	2002	0
10221005	1	2	21	5	5	-1	1	-1	-1	天火环带	42	腰带厚重坚固，传为火神用天火烧制所造，因此得名。	554	2659	165	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Girdle2_1	腰带	2190	2002	0
10221006	1	2	21	6	5	-1	1	-1	-1	混天环带	52	传说中仙子用的腰带，火红色，有流苏，危险时刻可作为武器使用。	890	4272	177	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle2_6	腰带	2191	2002	0
10221007	1	2	21	7	5	-1	1	-1	-1	神霄带	62	神秘的缎带，造型奇特，可避邪生辉。	1255	6024	190	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle2_8	腰带	2192	2002	0
10221008	1	2	21	8	5	-1	1	-1	-1	七曜腰环	72	取天地间“日月金木水火土”七星精华而成，威力非凡。	1685	8088	202	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle2_7	腰带	2193	2002	0
10221009	1	2	21	9	5	-1	1	-1	-1	紫霞	82	传为不周山之环山彩霞掉落西天生成环带两条，一曰折天，一曰紫霞。	2310	11088	215	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle2_4	腰带	2194	2002	0
10221010	1	2	21	10	5	-1	1	-1	-1	镇日	92	上古流传下来的神物，据说曾为后羿所用，千古流传，吸收天地精华，神力非常。	3240	15552	227	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle2_3	腰带	2195	2002	0
10221011	1	2	21	11	5	-1	1	-1	-1	平安腰带	12	12腰带	109	523	127	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle2_1	腰带	2196	2002	0
10221012	1	2	21	12	5	-1	1	-1	-1	水虹环带	52	52腰带	890	4272	177	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle_16	腰带	2197	2002	0
10221013	1	2	21	13	5	-1	1	-1	-1	雾霓带	62	62腰带	1255	6024	190	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle2_7	腰带	2198	2002	0
10221014	1	2	21	14	5	-1	1	-1	-1	六艺腰环	72	72腰带	1685	8088	202	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle2_8	腰带	2199	2002	0
10221015	1	2	21	15	5	-1	1	-1	-1	催雪	82	82腰带	2310	11088	215	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle2_3	腰带	2200	2002	0
10221016	1	2	21	16	5	-1	1	-1	-1	步月	92	92腰带	3240	15552	227	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle2_9	腰带	2201	2002	0
10222001	1	2	22	1	6	-1	1	-1	-1	草戒	5	青草环扣，绿意融融，容易损坏。	60	288	119	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Ring_16	戒指	2202	2002	0
10222002	1	2	22	2	6	-1	1	-1	-1	银竹戒指	15	紫竹林的银竹做的戒指，只传有缘人。	118	566	131	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Ring2_2	戒指	2203	2002	0
10222003	1	2	22	3	6	-1	1	-1	-1	百裂戒指	25	戒身上有百道裂痕，但是坚固异常。	208	998	144	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring2_1	戒指	2204	2002	0
10222004	1	2	22	4	6	-1	1	-1	-1	如意戒指	35	玉色如意造型，古朴典雅，传家之宝。	382	1834	156	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Ring2_3	戒指	2205	2002	0
10222005	1	2	22	5	6	-1	1	-1	-1	流影	45	戒圈上镶有十种宝石，颜色各异，价值连城。	638	3062	169	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring2_4	戒指	2206	2002	0
10222006	1	2	22	6	6	-1	1	-1	-1	灵韵	55	灵巧秀气，韵味天成，传为周幽王命能工巧匠为褒姒所造。	980	4704	181	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Ring2_7	戒指	2207	2002	0
10222007	1	2	22	7	6	-1	1	-1	-1	九宫	65	九宫制成的戒圈，灵力异常。	1360	6528	194	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring2_5	戒指	2208	2002	0
10222008	1	2	22	8	6	-1	1	-1	-1	玲珑	75	七彩玲珑所造，汇集海之灵气，对佩带者有极强的保护作用。	1820	8736	206	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring2_8	戒指	2209	2002	0
10222009	1	2	22	9	6	-1	1	-1	-1	摄魂	85	来自阴间的物品，怨气集结，有很强的吞噬能力。	2520	12096	219	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring2_6	戒指	2210	2002	0
10222010	1	2	22	10	6	-1	1	-1	-1	神祭	95	上古神物，生于天地混沌之时，祭神所用，和凡人一样有呼吸血脉，威力随其喜怒哀乐而变。	3480	16704	231	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring2_9	戒指	2211	2002	0
10222011	1	2	22	11	6	-1	1	-1	-1	秀金扳指	25	上古神物，生于天地混沌之时，祭神所用，和凡人一样有呼吸血脉，威力随其喜怒哀乐而变。	208	998	144	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring_16	戒指	2212	2002	0
10222012	1	2	22	12	6	-1	1	-1	-1	天影	45	上古神物，生于天地混沌之时，祭神所用，和凡人一样有呼吸血脉，威力随其喜怒哀乐而变。	638	3062	169	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring2_4	戒指	2213	2002	0
10222013	1	2	22	13	6	-1	1	-1	-1	八珍	65	上古神物，生于天地混沌之时，祭神所用，和凡人一样有呼吸血脉，威力随其喜怒哀乐而变。	1360	6528	194	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring2_5	戒指	2214	2002	0
10222014	1	2	22	13	6	-1	1	-1	-1	百川	75	上古神物，生于天地混沌之时，祭神所用，和凡人一样有呼吸血脉，威力随其喜怒哀乐而变。	1820	8736	206	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring2_2	戒指	2215	2002	0
10222015	1	2	22	14	6	-1	1	-1	-1	妖言	85	上古神物，生于天地混沌之时，祭神所用，和凡人一样有呼吸血脉，威力随其喜怒哀乐而变。	2520	12096	219	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring3_7	戒指	2216	2002	0
10222016	1	2	22	15	6	-1	1	-1	-1	佛语	95	上古神物，生于天地混沌之时，祭神所用，和凡人一样有呼吸血脉，威力随其喜怒哀乐而变。	3480	16704	231	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring3_8	戒指	2217	2002	0
